start_id,start_vertex_type,end_id,end_vertex_type,gears
321,vt_car,25,vt_transmission,8
51,vt_car,25,vt_transmission,8
722,vt_car,25,vt_transmission,8
93,vt_car,25,vt_transmission,8
785,vt_car,25,vt_transmission,8
824,vt_car,25,vt_transmission,8
143,vt_car,25,vt_transmission,8
183,vt_car,25,vt_transmission,8
537,vt_car,25,vt_transmission,8
354,vt_car,25,vt_transmission,8
446,vt_car,25,vt_transmission,8
633,vt_car,25,vt_transmission,8
31,vt_car,25,vt_transmission,8
235,vt_car,25,vt_transmission,8
363,vt_car,25,vt_transmission,8
593,vt_car,25,vt_transmission,8
747,vt_car,25,vt_transmission,8
284,vt_car,25,vt_transmission,8
775,vt_car,25,vt_transmission,8
803,vt_car,25,vt_transmission,8
635,vt_car,25,vt_transmission,8
764,vt_car,25,vt_transmission,8
671,vt_car,25,vt_transmission,8
39,vt_car,25,vt_transmission,8
754,vt_car,25,vt_transmission,8
445,vt_car,25,vt_transmission,8
423,vt_car,25,vt_transmission,8
512,vt_car,25,vt_transmission,8
403,vt_car,25,vt_transmission,8
530,vt_car,25,vt_transmission,8
217,vt_car,25,vt_transmission,8
25,vt_car,25,vt_transmission,8
750,vt_car,25,vt_transmission,8
790,vt_car,25,vt_transmission,8
532,vt_car,25,vt_transmission,8
136,vt_car,25,vt_transmission,8
711,vt_car,25,vt_transmission,8
339,vt_car,25,vt_transmission,8
556,vt_car,25,vt_transmission,8
145,vt_car,25,vt_transmission,8
233,vt_car,25,vt_transmission,8
150,vt_car,25,vt_transmission,8
9,vt_car,25,vt_transmission,8
783,vt_car,25,vt_transmission,8
370,vt_car,25,vt_transmission,8
498,vt_car,25,vt_transmission,8
607,vt_car,25,vt_transmission,8
320,vt_car,25,vt_transmission,8
534,vt_car,25,vt_transmission,8
642,vt_car,25,vt_transmission,8
786,vt_car,25,vt_transmission,8
335,vt_car,25,vt_transmission,8
559,vt_car,25,vt_transmission,8
522,vt_car,25,vt_transmission,8
685,vt_car,25,vt_transmission,8
643,vt_car,25,vt_transmission,8
44,vt_car,25,vt_transmission,8
738,vt_car,25,vt_transmission,8
529,vt_car,25,vt_transmission,8
456,vt_car,25,vt_transmission,8
125,vt_car,25,vt_transmission,8
180,vt_car,25,vt_transmission,8
179,vt_car,25,vt_transmission,8
660,vt_car,25,vt_transmission,8
444,vt_car,25,vt_transmission,8
684,vt_car,25,vt_transmission,8
818,vt_car,25,vt_transmission,8
683,vt_car,25,vt_transmission,8
348,vt_car,25,vt_transmission,8
554,vt_car,25,vt_transmission,8
742,vt_car,25,vt_transmission,8
147,vt_car,25,vt_transmission,8
488,vt_car,21,vt_transmission,9
11,vt_car,21,vt_transmission,9
303,vt_car,21,vt_transmission,9
736,vt_car,21,vt_transmission,9
361,vt_car,21,vt_transmission,9
701,vt_car,21,vt_transmission,9
311,vt_car,21,vt_transmission,9
328,vt_car,21,vt_transmission,9
706,vt_car,21,vt_transmission,9
296,vt_car,21,vt_transmission,9
478,vt_car,21,vt_transmission,9
295,vt_car,21,vt_transmission,9
301,vt_car,21,vt_transmission,9
202,vt_car,21,vt_transmission,9
77,vt_car,21,vt_transmission,9
120,vt_car,21,vt_transmission,9
160,vt_car,21,vt_transmission,9
99,vt_car,21,vt_transmission,9
171,vt_car,21,vt_transmission,9
402,vt_car,21,vt_transmission,9
225,vt_car,21,vt_transmission,9
611,vt_car,21,vt_transmission,9
283,vt_car,21,vt_transmission,9
243,vt_car,21,vt_transmission,9
634,vt_car,21,vt_transmission,9
364,vt_car,21,vt_transmission,9
82,vt_car,21,vt_transmission,9
517,vt_car,21,vt_transmission,9
514,vt_car,21,vt_transmission,9
697,vt_car,21,vt_transmission,9
101,vt_car,21,vt_transmission,9
50,vt_car,21,vt_transmission,9
781,vt_car,21,vt_transmission,9
694,vt_car,4,vt_transmission,5
574,vt_car,4,vt_transmission,5
106,vt_car,4,vt_transmission,5
408,vt_car,4,vt_transmission,5
170,vt_car,4,vt_transmission,5
709,vt_car,4,vt_transmission,5
151,vt_car,4,vt_transmission,5
804,vt_car,4,vt_transmission,5
162,vt_car,22,vt_transmission,6
70,vt_car,22,vt_transmission,6
60,vt_car,22,vt_transmission,6
390,vt_car,22,vt_transmission,6
140,vt_car,22,vt_transmission,6
744,vt_car,22,vt_transmission,6
61,vt_car,22,vt_transmission,6
250,vt_car,22,vt_transmission,6
159,vt_car,22,vt_transmission,6
561,vt_car,22,vt_transmission,6
276,vt_car,22,vt_transmission,6
676,vt_car,22,vt_transmission,6
600,vt_car,22,vt_transmission,6
575,vt_car,22,vt_transmission,6
527,vt_car,22,vt_transmission,6
700,vt_car,22,vt_transmission,6
325,vt_car,22,vt_transmission,6
544,vt_car,22,vt_transmission,6
438,vt_car,22,vt_transmission,6
401,vt_car,22,vt_transmission,6
535,vt_car,22,vt_transmission,6
497,vt_car,22,vt_transmission,6
644,vt_car,22,vt_transmission,6
72,vt_car,22,vt_transmission,6
592,vt_car,22,vt_transmission,6
821,vt_car,22,vt_transmission,6
112,vt_car,22,vt_transmission,6
627,vt_car,22,vt_transmission,6
211,vt_car,22,vt_transmission,6
823,vt_car,22,vt_transmission,6
87,vt_car,22,vt_transmission,6
558,vt_car,22,vt_transmission,6
188,vt_car,22,vt_transmission,6
763,vt_car,22,vt_transmission,6
654,vt_car,22,vt_transmission,6
550,vt_car,22,vt_transmission,6
455,vt_car,22,vt_transmission,6
569,vt_car,22,vt_transmission,6
223,vt_car,22,vt_transmission,6
626,vt_car,22,vt_transmission,6
472,vt_car,22,vt_transmission,6
640,vt_car,22,vt_transmission,6
657,vt_car,22,vt_transmission,6
752,vt_car,22,vt_transmission,6
568,vt_car,22,vt_transmission,6
310,vt_car,22,vt_transmission,6
563,vt_car,22,vt_transmission,6
507,vt_car,22,vt_transmission,6
713,vt_car,22,vt_transmission,6
728,vt_car,22,vt_transmission,6
784,vt_car,22,vt_transmission,6
816,vt_car,22,vt_transmission,6
229,vt_car,22,vt_transmission,6
508,vt_car,22,vt_transmission,6
505,vt_car,22,vt_transmission,6
38,vt_car,22,vt_transmission,6
740,vt_car,22,vt_transmission,6
53,vt_car,22,vt_transmission,6
441,vt_car,1,vt_transmission,7
253,vt_car,1,vt_transmission,7
177,vt_car,1,vt_transmission,7
533,vt_car,1,vt_transmission,7
362,vt_car,1,vt_transmission,7
173,vt_car,1,vt_transmission,7
340,vt_car,1,vt_transmission,7
772,vt_car,1,vt_transmission,7
732,vt_car,1,vt_transmission,7
743,vt_car,1,vt_transmission,7
12,vt_car,1,vt_transmission,7
615,vt_car,1,vt_transmission,7
636,vt_car,1,vt_transmission,7
648,vt_car,1,vt_transmission,7
